id_pedido;fecha_sistema;hora;clasificador_grupo;clasificacion;producto;state;precio;cantidad;a_pagar_xprod;pago_pedido_tot;product_observations;tipo_forma_pago;monto;observaciones_pedido;pagado_cliente;cambio;ubicacion;numero_pedido;fecha_modificacion;motivo_modificacion;es_anulado;es_cortesia;estado;saldo_inicial;saldo_final;stateprod
8485;2016-08-24;12:40:55.0000000;BEBIDAS;Popular;Fanta Popular;ACTIVO;6.00;1;6.00;60.00;;EFE;60.00;;60.00;.00;. - Sin Mesa;2;;;;False;CERRADO;500.00;980.00;ACTIVO
8486;2016-08-24;12:42:18.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;30.00;chuleta ;EFE;30.00;;30.00;.00;. - Sin Mesa;3;;;;False;CERRADO;500.00;980.00;ACTIVO
8486;2016-08-24;12:42:18.0000000;BEBIDAS;frutal Valle;popular frutal;ACTIVO;10.00;1;10.00;30.00;;EFE;30.00;;30.00;.00;. - Sin Mesa;3;;;;False;CERRADO;500.00;980.00;ACTIVO
8487;2016-08-24;12:42:56.0000000;MENU;Almuerzos;Sopa;INACTIVO;7.00;1;7.00;7.00;;EFE;7.00;;7.00;.00;0 - Para llevar;4;;;;False;CERRADO;500.00;980.00;INACTIVO
8488;2016-08-24;12:43:27.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;46.00;;EFE;46.00;;46.00;.00;. - Sin Mesa;5;;;;False;CERRADO;500.00;980.00;ACTIVO
8488;2016-08-24;12:43:27.0000000;BEBIDAS;Popular;Fanta Popular;ACTIVO;6.00;1;6.00;46.00;;EFE;46.00;;46.00;.00;. - Sin Mesa;5;;;;False;CERRADO;500.00;980.00;ACTIVO
8489;2016-08-24;12:44:14.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;26.00;lomo chamopinio;EFE;26.00;;26.00;.00;. - Sin Mesa;6;;;;False;CERRADO;500.00;980.00;ACTIVO
8489;2016-08-24;12:44:14.0000000;BEBIDAS;Popular;Coca Cola Popular;ACTIVO;6.00;1;6.00;26.00;;EFE;26.00;;26.00;.00;. - Sin Mesa;6;;;;False;CERRADO;500.00;980.00;ACTIVO
8490;2016-08-24;12:48:41.0000000;MENU;Almuerzos;Segundo (+ensalada);ACTIVO;18.00;3;54.00;60.00;2 chuletas , lomo montado ;EFE;60.00;;60.00;.00;. - Sin Mesa;7;;;;False;CERRADO;500.00;980.00;ACTIVO
8490;2016-08-24;12:48:41.0000000;BEBIDAS;Popular;Coca Cola Popular;ACTIVO;6.00;1;6.00;60.00;;EFE;60.00;;60.00;.00;. - Sin Mesa;7;;;;False;CERRADO;500.00;980.00;ACTIVO
8491;2016-08-24;12:50:00.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;3;60.00;60.00;;EFE;60.00;;60.00;.00;. - Sin Mesa;8;;;;False;CERRADO;500.00;980.00;ACTIVO
8492;2016-08-24;12:52:59.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;22.00;milaneza;EFE;22.00;;22.00;.00;. - Sin Mesa;9;;;;False;CERRADO;500.00;980.00;ACTIVO
8492;2016-08-24;12:52:59.0000000;BEBIDAS;Personal;Sprite Personal;ACTIVO;2.00;1;2.00;22.00;;EFE;22.00;;22.00;.00;. - Sin Mesa;9;;;;False;CERRADO;500.00;980.00;ACTIVO
8493;2016-08-24;12:59:13.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;2;44.00;44.00;;EFE;44.00;;44.00;.00;0 - Para llevar;10;;;;False;CERRADO;500.00;980.00;ACTIVO
8494;2016-08-24;13:00:57.0000000;MENU;Almuerzos;Segundo (+ensalada);ACTIVO;18.00;2;36.00;36.00;bife, chuleta;EFE;36.00;;36.00;.00;. - Sin Mesa;11;;;;False;CERRADO;500.00;980.00;ACTIVO
8495;2016-08-24;13:03:33.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel - Picante;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;12;;;;False;CERRADO;500.00;980.00;ACTIVO
8496;2016-08-24;13:05:25.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;1;22.00;24.00;;EFE;24.00;;24.00;.00;. - Sin Mesa;13;;;;False;CERRADO;500.00;980.00;ACTIVO
8496;2016-08-24;13:05:25.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;1;2.00;24.00;;EFE;24.00;;24.00;.00;. - Sin Mesa;13;;;;False;CERRADO;500.00;980.00;ACTIVO
8497;2016-08-24;13:06:27.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;40.00;milaneza;EFE;40.00;;40.00;.00;. - Sin Mesa;14;;;;False;CERRADO;500.00;980.00;ACTIVO
8498;2016-08-24;13:13:37.0000000;MENU;Almuerzos;Segundo (+ensalada);ACTIVO;18.00;2;36.00;40.00;lomo champion, chuleta;EFE;40.00;;40.00;.00;. - Sin Mesa;15;;;;False;CERRADO;500.00;980.00;ACTIVO
8498;2016-08-24;13:13:37.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;2;4.00;40.00;papaya;EFE;40.00;;40.00;.00;. - Sin Mesa;15;;;;False;CERRADO;500.00;980.00;ACTIVO
8499;2016-08-24;13:14:15.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;31.00;;EFE;31.00;;31.00;.00;. - Sin Mesa;16;;;;False;CERRADO;500.00;980.00;ACTIVO
8499;2016-08-24;13:14:15.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;2;4.00;31.00;papayas ;EFE;31.00;;31.00;.00;. - Sin Mesa;16;;;;False;CERRADO;500.00;980.00;ACTIVO
8500;2016-08-24;13:16:18.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;6 - Mesa 6;17;;;;False;CERRADO;500.00;980.00;ACTIVO
8500;2016-08-24;13:16:18.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;6 - Mesa 6;17;;;;False;CERRADO;500.00;980.00;ACTIVO
8501;2016-08-24;13:17:33.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;20.00;pollo limon;EFE;20.00;;20.00;.00;0 - Para llevar;18;;;;False;CERRADO;500.00;980.00;ACTIVO
8502;2016-08-24;13:19:12.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;20.00;bife poco cosido;EFE;20.00;;20.00;.00;. - Sin Mesa;19;;;;False;CERRADO;500.00;980.00;ACTIVO
8503;2016-08-24;13:29:19.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;66.00;;EFE;66.00;;66.00;.00;. - Sin Mesa;20;;;;False;CERRADO;500.00;980.00;ACTIVO
8503;2016-08-24;13:29:19.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;66.00;;EFE;66.00;;66.00;.00;. - Sin Mesa;20;;;;False;CERRADO;500.00;980.00;ACTIVO
8503;2016-08-24;13:29:19.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;66.00;;EFE;66.00;;66.00;.00;. - Sin Mesa;20;;;;False;CERRADO;500.00;980.00;ACTIVO
8504;2016-08-24;13:43:39.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;22.00;sp´paguety;EFE;22.00;;22.00;.00;. - Sin Mesa;21;;;;False;CERRADO;500.00;980.00;ACTIVO
8504;2016-08-24;13:43:39.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;1;2.00;22.00;;EFE;22.00;;22.00;.00;. - Sin Mesa;21;;;;False;CERRADO;500.00;980.00;ACTIVO
8505;2016-08-24;13:47:08.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;1;19.00;19.00;;EFE;19.00;;19.00;.00;0 - Para llevar;22;;;;False;CERRADO;500.00;980.00;ACTIVO
8506;2016-08-24;13:55:41.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;1;19.00;47.00;;EFE;47.00;;47.00;.00;. - Sin Mesa;23;;;;False;CERRADO;500.00;980.00;ACTIVO
8506;2016-08-24;13:55:41.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;47.00;;EFE;47.00;;47.00;.00;. - Sin Mesa;23;;;;False;CERRADO;500.00;980.00;ACTIVO
8506;2016-08-24;13:55:41.0000000;BEBIDAS;Popular;Coca Cola Popular;ACTIVO;6.00;1;6.00;47.00;;EFE;47.00;;47.00;.00;. - Sin Mesa;23;;;;False;CERRADO;500.00;980.00;ACTIVO
8507;2016-08-24;13:57:15.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;20.00;lomo champinion;EFE;20.00;;20.00;.00;. - Sin Mesa;24;;;;False;CERRADO;500.00;980.00;ACTIVO
8508;2016-08-24;13:57:40.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;2;44.00;44.00;;EFE;44.00;;44.00;.00;0 - Para llevar;25;;;;False;CERRADO;500.00;980.00;ACTIVO
8509;2016-08-24;14:00:49.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;64.00;;EFE;64.00;;64.00;.00;. - Sin Mesa;26;;;;False;CERRADO;500.00;980.00;ACTIVO
8509;2016-08-24;14:00:49.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;64.00;;EFE;64.00;;64.00;.00;. - Sin Mesa;26;;;;False;CERRADO;500.00;980.00;ACTIVO
8509;2016-08-24;14:00:49.0000000;BEBIDAS;frutal Valle;popular frutal;ACTIVO;10.00;1;10.00;64.00;;EFE;64.00;;64.00;.00;. - Sin Mesa;26;;;;False;CERRADO;500.00;980.00;ACTIVO
8510;2016-08-24;14:01:46.0000000;MENU;Fingers;Fingers Buffalo;ACTIVO;22.00;2;44.00;82.00;;EFE;82.00;;82.00;.00;. - Sin Mesa;27;;;;False;CERRADO;500.00;980.00;ACTIVO
8510;2016-08-24;14:01:46.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;1;22.00;82.00;;EFE;82.00;;82.00;.00;. - Sin Mesa;27;;;;False;CERRADO;500.00;980.00;ACTIVO
8510;2016-08-24;14:01:46.0000000;BEBIDAS;2 LT;Coca Cola 2LT;ACTIVO;16.00;1;16.00;82.00;;EFE;82.00;;82.00;.00;. - Sin Mesa;27;;;;False;CERRADO;500.00;980.00;ACTIVO
8511;2016-08-24;14:18:06.0000000;MENU;Almuerzos;segundo solo;ACTIVO;15.00;1;15.00;17.00;bife;EFE;17.00;;17.00;.00;. - Sin Mesa;28;;;;False;CERRADO;500.00;980.00;ACTIVO
8511;2016-08-24;14:18:06.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;1;2.00;17.00;papaya;EFE;17.00;;17.00;.00;. - Sin Mesa;28;;;;False;CERRADO;500.00;980.00;ACTIVO
8512;2016-08-24;14:42:48.0000000;MENU;Fingers;Fingers Buffalo;ACTIVO;22.00;1;22.00;24.00;;EFE;24.00;;24.00;.00;15 - Mesa 15;29;;;;False;CERRADO;500.00;980.00;ACTIVO
8512;2016-08-24;14:42:48.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;1;2.00;24.00;;EFE;24.00;;24.00;.00;15 - Mesa 15;29;;;;False;CERRADO;500.00;980.00;ACTIVO
8513;2016-08-24;14:46:11.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;26.00;chuleta ;EFE;26.00;;26.00;.00;. - Sin Mesa;30;;;;False;CERRADO;500.00;980.00;ACTIVO
8513;2016-08-24;14:46:11.0000000;BEBIDAS;Popular;Simba Popular;ACTIVO;6.00;1;6.00;26.00;;EFE;26.00;;26.00;.00;. - Sin Mesa;30;;;;False;CERRADO;500.00;980.00;ACTIVO
8514;2016-08-24;16:21:15.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;2;38.00;67.00;;EFE;67.00;;67.00;.00;7 - Mesa 7;1;;;;False;CERRADO;.00;.00;ACTIVO
8514;2016-08-24;16:21:15.0000000;MENU;Sandwiches;Sandwich de Lomito;ACTIVO;17.00;1;17.00;67.00;;EFE;67.00;;67.00;.00;7 - Mesa 7;1;;;;False;CERRADO;.00;.00;ACTIVO
8514;2016-08-24;16:21:15.0000000;BEBIDAS;1 LT;Sprite 1LT;ACTIVO;12.00;1;12.00;67.00;;EFE;67.00;;67.00;.00;7 - Mesa 7;1;;;;False;CERRADO;.00;.00;ACTIVO
8515;2016-08-24;16:45:31.0000000;MENU;Sandwiches;Sandwich de Lomito;ACTIVO;17.00;1;17.00;17.00;;EFE;17.00;;17.00;.00;7 - Mesa 7;2;;;;False;CERRADO;.00;.00;ACTIVO
8516;2016-08-24;16:50:51.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;81.00;;EFE;81.00;;81.00;.00;8 - Mesa 8;3;;;;False;CERRADO;.00;.00;ACTIVO
8516;2016-08-24;16:50:51.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;81.00;;EFE;81.00;;81.00;.00;8 - Mesa 8;3;;;;False;CERRADO;.00;.00;ACTIVO
8516;2016-08-24;16:50:51.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;81.00;;EFE;81.00;;81.00;.00;8 - Mesa 8;3;;;;False;CERRADO;.00;.00;ACTIVO
8517;2016-08-24;16:55:59.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;1;19.00;23.00;;EFE;23.00;;23.00;.00;12 - Mesa 12;4;;;;False;CERRADO;.00;.00;ACTIVO
8517;2016-08-24;16:55:59.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;2;4.00;23.00;;EFE;23.00;;23.00;.00;12 - Mesa 12;4;;;;False;CERRADO;.00;.00;ACTIVO
8518;2016-08-24;16:58:32.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;1;19.00;40.00;;EFE;40.00;;40.00;.00;2 - Mesa 2;5;;;;False;CERRADO;.00;.00;ACTIVO
8518;2016-08-24;16:58:32.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;1;15.00;40.00;;EFE;40.00;;40.00;.00;2 - Mesa 2;5;;;;False;CERRADO;.00;.00;ACTIVO
8518;2016-08-24;16:58:32.0000000;BEBIDAS;Popular;Coca Cola Popular;ACTIVO;6.00;1;6.00;40.00;;EFE;40.00;;40.00;.00;2 - Mesa 2;5;;;;False;CERRADO;.00;.00;ACTIVO
8519;2016-08-24;17:09:49.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;53.00;;EFE;53.00;;53.00;.00;7 - Mesa 7;6;;;;False;CERRADO;.00;.00;ACTIVO
8519;2016-08-24;17:09:49.0000000;MENU;Fingers;Fingers Buffalo;ACTIVO;22.00;1;22.00;53.00;;EFE;53.00;;53.00;.00;7 - Mesa 7;6;;;;False;CERRADO;.00;.00;ACTIVO
8519;2016-08-24;17:09:49.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;2;4.00;53.00;;EFE;53.00;;53.00;.00;7 - Mesa 7;6;;;;False;CERRADO;.00;.00;ACTIVO
8520;2016-08-24;17:22:24.0000000;MENU;Fingers;Fingers Buffalo;ACTIVO;22.00;1;22.00;22.00;;EFE;22.00;;22.00;.00;0 - Para llevar;7;;;;False;CERRADO;.00;.00;ACTIVO
8521;2016-08-24;17:39:43.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;8;;;;False;CERRADO;.00;.00;ACTIVO
8521;2016-08-24;17:39:43.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;8;;;;False;CERRADO;.00;.00;ACTIVO
8522;2016-08-24;18:11:12.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;9;;;;False;CERRADO;.00;.00;ACTIVO
8522;2016-08-24;18:11:12.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;9;;;;False;CERRADO;.00;.00;ACTIVO
8523;2016-08-24;18:16:14.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel - Picante;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;10;;;;False;CERRADO;.00;.00;ACTIVO
8524;2016-08-24;18:35:34.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;45.00;;EFE;45.00;;45.00;.00;0 - Para llevar;11;;;;False;CERRADO;.00;.00;ACTIVO
8524;2016-08-24;18:35:34.0000000;MENU;Sandwiches;Niki's club;ACTIVO;18.00;1;18.00;45.00;;EFE;45.00;;45.00;.00;0 - Para llevar;11;;;;False;CERRADO;.00;.00;ACTIVO
8525;2016-08-24;18:37:22.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel - Picante;ACTIVO;27.00;1;27.00;49.00;;EFE;49.00;;49.00;.00;0 - Para llevar;12;;;;False;CERRADO;.00;.00;ACTIVO
8525;2016-08-24;18:37:22.0000000;MENU;Fingers;Fingers Buffalo;ACTIVO;22.00;1;22.00;49.00;;EFE;49.00;;49.00;.00;0 - Para llevar;12;;;;False;CERRADO;.00;.00;ACTIVO
8526;2016-08-24;18:39:29.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;1;15.00;15.00;;EFE;15.00;;15.00;.00;10 - Mesa 10;13;;;;False;CERRADO;.00;.00;ACTIVO
8527;2016-08-24;18:42:06.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;3 - Mesa 3;14;;;;False;CERRADO;.00;.00;ACTIVO
8528;2016-08-24;19:04:04.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;33.00;;EFE;33.00;;33.00;.00;9 - Mesa 9;15;;;;False;CERRADO;.00;.00;ACTIVO
8528;2016-08-24;19:04:04.0000000;BEBIDAS;Popular;Coca Cola Popular;ACTIVO;6.00;1;6.00;33.00;;EFE;33.00;;33.00;.00;9 - Mesa 9;15;;;;False;CERRADO;.00;.00;ACTIVO
8529;2016-08-24;19:05:48.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;66.00;;EFE;66.00;;66.00;.00;5 - Mesa 5;16;;;;False;CERRADO;.00;.00;ACTIVO
8529;2016-08-24;19:05:48.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;66.00;;EFE;66.00;;66.00;.00;5 - Mesa 5;16;;;;False;CERRADO;.00;.00;ACTIVO
8529;2016-08-24;19:05:48.0000000;BEBIDAS;1 LT;Fanta 1LT;ACTIVO;12.00;1;12.00;66.00;;EFE;66.00;;66.00;.00;5 - Mesa 5;16;;;;False;CERRADO;.00;.00;ACTIVO
8530;2016-08-24;19:09:21.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;17;;;;False;CERRADO;.00;.00;ACTIVO
8531;2016-08-24;19:17:43.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel - Picante;ACTIVO;27.00;1;27.00;55.00;;EFE;55.00;;55.00;.00;14 - Mesa 14;18;;;;False;CERRADO;.00;.00;ACTIVO
8531;2016-08-24;19:17:43.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;55.00;;EFE;55.00;;55.00;.00;14 - Mesa 14;18;;;;False;CERRADO;.00;.00;ACTIVO
8531;2016-08-24;19:17:43.0000000;BEBIDAS;Popular;Coca Cola Popular;ACTIVO;6.00;1;6.00;55.00;;EFE;55.00;;55.00;.00;14 - Mesa 14;18;;;;False;CERRADO;.00;.00;ACTIVO
8532;2016-08-24;19:30:07.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;1;22.00;49.00;;EFE;49.00;;49.00;.00;10 - Mesa 10;19;;;;False;CERRADO;.00;.00;ACTIVO
8532;2016-08-24;19:30:07.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;49.00;;EFE;49.00;;49.00;.00;10 - Mesa 10;19;;;;False;CERRADO;.00;.00;ACTIVO
8533;2016-08-24;19:33:28.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;1;22.00;32.00;;EFE;32.00;;32.00;.00;5 - Mesa 5;20;;;;False;CERRADO;.00;.00;ACTIVO
8533;2016-08-24;19:33:28.0000000;BEBIDAS;frutal Valle;popular frutal;ACTIVO;10.00;1;10.00;32.00;;EFE;32.00;;32.00;.00;5 - Mesa 5;20;;;;False;CERRADO;.00;.00;ACTIVO
8534;2016-08-24;19:46:26.0000000;OTROS;;Papas adicionales;ACTIVO;8.00;1;8.00;8.00;;EFE;8.00;;8.00;.00;8 - Mesa 8;21;;;;False;CERRADO;.00;.00;ACTIVO
8535;2016-08-24;19:59:04.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;37.00;;EFE;37.00;;37.00;.00;9 - Mesa 9;22;;;;False;CERRADO;.00;.00;ACTIVO
8535;2016-08-24;19:59:04.0000000;BEBIDAS;frutal Valle;popular frutal;ACTIVO;10.00;1;10.00;37.00;;EFE;37.00;;37.00;.00;9 - Mesa 9;22;;;;False;CERRADO;.00;.00;ACTIVO
8536;2016-08-24;20:00:42.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;53.00;;EFE;53.00;;53.00;.00;8 - Mesa 8;23;;;;False;CERRADO;.00;.00;ACTIVO
8536;2016-08-24;20:00:42.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;53.00;;EFE;53.00;;53.00;.00;8 - Mesa 8;23;;;;False;CERRADO;.00;.00;ACTIVO
8536;2016-08-24;20:00:42.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;2;4.00;53.00;;EFE;53.00;;53.00;.00;8 - Mesa 8;23;;;;False;CERRADO;.00;.00;ACTIVO
8537;2016-08-24;20:02:56.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;49.00;;EFE;49.00;;49.00;.00;0 - Para llevar;24;;;;False;CERRADO;.00;.00;ACTIVO
8537;2016-08-24;20:02:56.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;49.00;;EFE;49.00;;49.00;.00;0 - Para llevar;24;;;;False;CERRADO;.00;.00;ACTIVO
8538;2016-08-24;20:07:02.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;2;54.00;54.00;;EFE;54.00;;54.00;.00;8 - Mesa 8;25;;;;False;CERRADO;.00;.00;ACTIVO
8539;2016-08-24;20:15:25.0000000;MENU;Sandwiches;Sandwich de Lomito;ACTIVO;17.00;4;68.00;166.00;;EFE;166.00;;166.00;.00;12 - Mesa 12;26;;;;False;CERRADO;.00;.00;ACTIVO
8539;2016-08-24;20:15:25.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;166.00;;EFE;166.00;;166.00;.00;12 - Mesa 12;26;;;;False;CERRADO;.00;.00;ACTIVO
8539;2016-08-24;20:15:25.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;2;54.00;166.00;;EFE;166.00;;166.00;.00;12 - Mesa 12;26;;;;False;CERRADO;.00;.00;ACTIVO
8539;2016-08-24;20:15:25.0000000;BEBIDAS;2 LT;Coca Cola 2LT;ACTIVO;16.00;1;16.00;166.00;;EFE;166.00;;166.00;.00;12 - Mesa 12;26;;;;False;CERRADO;.00;.00;ACTIVO
8539;2016-08-24;20:15:25.0000000;BEBIDAS;jugos - aguas;VASO JUGO NATURAL;ACTIVO;6.00;1;6.00;166.00;;EFE;166.00;;166.00;.00;12 - Mesa 12;26;;;;False;CERRADO;.00;.00;ACTIVO
8540;2016-08-24;20:19:25.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;7 - Mesa 7;27;;;;False;CERRADO;.00;.00;ACTIVO
8541;2016-08-24;20:34:03.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;28;;;;False;CERRADO;.00;.00;ACTIVO
8542;2016-08-24;20:39:38.0000000;MENU;Sandwiches;Niki's club;ACTIVO;18.00;2;36.00;133.00;;EFE;133.00;;133.00;.00;6 - Mesa 6;29;;;;False;CERRADO;.00;.00;ACTIVO
8542;2016-08-24;20:39:38.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;2;54.00;133.00;;EFE;133.00;;133.00;.00;6 - Mesa 6;29;;;;False;CERRADO;.00;.00;ACTIVO
8542;2016-08-24;20:39:38.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;133.00;;EFE;133.00;;133.00;.00;6 - Mesa 6;29;;;;False;CERRADO;.00;.00;ACTIVO
8542;2016-08-24;20:39:38.0000000;BEBIDAS;2 LT;Coca Cola 2LT;ACTIVO;16.00;1;16.00;133.00;;EFE;133.00;;133.00;.00;6 - Mesa 6;29;;;;False;CERRADO;.00;.00;ACTIVO
8543;2016-08-24;20:41:51.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;2;54.00;60.00;;EFE;60.00;;60.00;.00;12 - Mesa 12;30;;;;False;CERRADO;.00;.00;ACTIVO
8543;2016-08-24;20:41:51.0000000;BEBIDAS;Popular;Simba Popular;ACTIVO;6.00;1;6.00;60.00;;EFE;60.00;;60.00;.00;12 - Mesa 12;30;;;;False;CERRADO;.00;.00;ACTIVO
8544;2016-08-24;20:46:02.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;2;54.00;69.00;;EFE;69.00;;69.00;.00;3 - Mesa 3;31;;;;False;CERRADO;.00;.00;ACTIVO
8544;2016-08-24;20:46:02.0000000;BEBIDAS;frutal Valle;1 llitro frutal;ACTIVO;15.00;1;15.00;69.00;;EFE;69.00;;69.00;.00;3 - Mesa 3;31;;;;False;CERRADO;.00;.00;ACTIVO
8545;2016-08-24;20:53:49.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;3;66.00;104.00;;EFE;104.00;;104.00;.00;8 - Mesa 8;32;;;;False;CERRADO;.00;.00;ACTIVO
8545;2016-08-24;20:53:49.0000000;MENU;Fingers;Fingers Buffalo;ACTIVO;22.00;1;22.00;104.00;;EFE;104.00;;104.00;.00;8 - Mesa 8;32;;;;False;CERRADO;.00;.00;ACTIVO
